DATE,T10Y2Y,NASDAQ_RSI,WILSHIRE_RSI,GOLD_RSI,DGS30_RSI
2004-04-20,2.32,45.95082088,43.71701984,32.73960984,86.79245283
2004-04-21,2.23,50.24977857,47.50834974,25.68578554,92.15686275
2004-04-22,2.25,52.99591618,52.36451224,21.82572614,84.7826087
2004-04-23,2.19,48.64686951,47.12872162,26.80652681,82.05128205
2004-04-26,2.18,41.99402624,40.20511758,29.63590178,75
2004-04-27,2.22,44.51524989,43.4894851,32.35294118,75
2004-04-28,2.2,39.26955169,38.60715781,29.24354244,76.92307692
2004-04-29,2.21,34.86943658,35.58283984,20.01527884,80
2004-04-30,2.22,28.43704561,30.29206003,26.06127722,75
2004-05-03,2.19,35.73213393,42.28914694,28.30896138,72.22222222
2004-05-04,2.24,38.61764976,44.69363397,35.76512456,74.35897436
2004-05-05,2.27,42.77486406,45.96244684,46.50943396,69.6969697
2004-05-06,2.24,41.04606644,39.51937822,42.76377218,74.19354839
2004-05-07,2.15,33.93736088,32.84972613,32.6434619,77.77777778
2004-05-10,2.2,36.19674982,33.76682815,29.20875421,77.14285714
2004-05-11,2.18,39.87206151,35.75676355,36.4806867,74.28571429
2004-05-12,2.21,31.2259464,26.47129313,41.3559322,83.33333333
2004-05-13,2.18,27.03414996,26.37647104,32.63598326,82.85714286
2004-05-14,2.2,26.18089007,27.0373743,31.30081301,82.85714286
2004-05-17,2.19,24.15188194,22.94473369,38.00440205,70.73170732
2004-05-18,2.16,33.60620576,32.47250997,37.23939612,70.73170732
2004-05-19,2.18,37.84542574,35.0014048,47.75330396,70
2004-05-20,2.17,44.45072546,38.30146861,43.4699714,65.11627907
2004-05-21,2.16,43.63558147,34.40010473,44.08297973,64.28571429
2004-05-24,2.16,43.40021119,35.04484014,44.47565543,60.52631579
2004-05-25,2.15,51.51913826,45.02393776,43.63117871,55
2004-05-26,2.15,58.165044,50.61569332,48.59022556,50
2004-05-27,2.14,64.86728036,63.72498595,54.69387755,39.47368421
2004-05-28,2.12,72.20888649,76.48914455,75.54980595,35
2004-06-01,2.11,67.18533087,73.22049881,74.28571429,44.44444444
2004-06-02,2.09,68.76443076,74.16637912,71.875,41.86046512
2004-06-03,2.08,58.67944622,64.95199374,74.53703704,35
2004-06-04,2.08,69.19027713,68.98797142,71.66172107,44.18604651
2004-06-07,2.11,84.58397387,85.11510489,69.92125984,47.5
2004-06-08,2.05,83.10074254,83.73379225,75.35771065,46.15384615
2004-06-09,2.03,70.77676886,75.15859727,62.67409471,44.73684211
2004-06-10,2,72.43851569,76.15074603,54.66830467,48.57142857
2004-06-14,1.92,61.83952233,65.57577659,50.80745342,56.09756098
2004-06-15,1.92,64.00632618,67.19983258,48.02547771,42.59259259
2004-06-16,1.9,57.62488647,61.04924319,50.18315018,45.09803922
2004-06-17,1.9,51.68413509,58.82090596,44.34673367,45.09803922
2004-06-18,1.91,50.51153829,57.32825381,46.69073406,50.90909091
2004-06-21,1.9,47.29042441,54.22376059,50,52.83018868
2004-06-22,1.92,50.69313428,55.74452916,48.54819977,48.97959184
2004-06-23,1.93,55.95105259,59.03236108,49.31350114,44.89795918
2004-06-24,1.92,61.262472,63.71794283,56.56441718,44.89795918
2004-06-25,1.92,59.88021426,58.48206879,65.59139785,36.17021277
2004-06-28,1.9,49.80073727,46.43848961,61.13360324,49.01960784
2004-06-29,1.87,52.67681037,48.10672226,52.22222222,41.50943396
2004-06-30,1.92,64.82268768,60.67731531,55.87846764,39.28571429
2004-07-01,1.93,53.63198369,48.69720732,65.2757079,36.66666667
2004-07-02,1.94,59.40883666,55.64061051,68.20987654,25.86206897
2004-07-06,1.93,42.43023201,41.58512125,72.67605634,36.17021277
2004-07-07,1.94,42.43565009,41.5522615,65.4340836,36.17021277
2004-07-08,1.94,39.42984566,36.47732429,73.68421053,39.53488372
2004-07-09,1.94,41.4645483,37.48358115,74.93036212,30.76923077
2004-07-12,1.93,41.98613726,40.20919115,72.47706422,27.90697674
2004-07-13,1.92,35.74654441,37.00797717,63.31034483,29.54545455
2004-07-14,1.88,24.63664181,24.66921161,61.0123119,35.55555556
2004-07-15,1.86,25.02428127,24.66881258,60.02805049,33.33333333
2004-07-16,1.84,18.45465023,23.81517513,54.05405405,31.37254902
2004-07-19,1.82,19.17864104,24.22485545,57.68667643,18.60465116
2004-07-20,1.8,25.31624361,30.42977352,64.27406199,26.82926829
2004-07-21,1.79,17.71539206,19.50179815,61.46645866,38.63636364
2004-07-22,1.79,24.8058001,24.71982852,50.6684492,43.58974359
2004-07-23,1.76,22.07295027,22.12109119,47.64930114,45.94594595
2004-07-26,1.74,25.01305483,24.00229085,40.8412483,42.85714286
2004-07-27,1.8,32.45531515,32.73327481,42.99450549,60
2004-07-28,1.83,34.97621461,37.26931036,28.72340426,60
2004-07-29,1.85,37.83410997,39.87857528,25.03496503,55.55555556
2004-07-30,1.82,40.65399412,40.76407721,22.65512266,54.54545455
2004-08-02,1.82,42.52295832,43.46645692,33.82352941,47.36842105
2004-08-03,1.79,40.114082,41.22885129,32.21288515,42.85714286
2004-08-04,1.79,39.80331812,41.678223,34.94623656,46.15384615
2004-08-05,1.79,39.26577331,36.48464455,34.30079156,50
2004-08-06,1.84,33.82735467,31.2219215,29.05982906,42.10526316
2004-08-09,1.83,26.23235324,25.69895649,41.375,41.07142857
2004-08-10,1.77,38.71610708,40.46011251,47.15672677,36.53846154
2004-08-11,1.76,32.37821403,38.07537996,51.90839695,36.53846154
2004-08-12,1.75,33.48943734,37.4448483,55.55555556,40
2004-08-13,1.75,35.75905292,39.6801394,51.67173252,35.71428571
2004-08-16,1.75,34.74570277,41.52817148,59.07335907,16.27906977
2004-08-17,1.77,38.91878583,43.37710642,71.81688126,16.27906977
2004-08-18,1.79,41.65238719,47.01401097,71.15666179,17.5
2004-08-19,1.79,38.85935075,44.49013943,72.93956044,27.02702703
2004-08-20,1.78,41.45030201,46.65971904,68.87218045,31.25
2004-08-23,1.78,46.35493632,48.39340066,77.84172662,35.48387097
2004-08-24,1.78,46.77459438,49.52150806,69.88795518,35.48387097
2004-08-25,1.75,57.18381299,61.76917236,68.92265193,35.48387097
2004-08-26,1.74,66.16765194,73.1449637,68.92265193,44
2004-08-27,1.75,68.06444949,73.98867842,63.41463415,39.13043478
2004-08-30,1.72,55.9484567,62.12388564,63.62166532,29.16666667
2004-08-31,1.72,63.3256749,66.93562019,70.60869565,24.13793103
2004-09-01,1.72,75.59330894,78.84037767,70.36395147,21.42857143
2004-09-02,1.74,77.72317382,81.33044091,79.45205479,42.85714286
2004-09-03,1.69,64.47492016,73.18649598,65.47619048,51.51515152
2004-09-07,1.68,64.75138636,74.76644344,50.76586433,45.94594595
2004-09-08,1.68,55.16926874,64.99400582,39.71774194,41.46341463
2004-09-09,1.72,62.830033,70.30958349,34.57330416,41.46341463
2004-09-10,1.69,64.04090796,68.88065959,39.15789474,39.53488372
2004-09-13,1.66,66.60489251,73.2520142,26.64974619,35.55555556
2004-09-14,1.68,67.92056608,73.63598501,41.2371134,34.7826087
2004-09-15,1.67,58.36057917,63.00326904,48.1865285,40.42553191
2004-09-16,1.64,61.96109604,65.29505284,45.97402597,35.8490566
2004-09-17,1.61,61.39060275,65.49328516,43.93530997,40.35087719
2004-09-20,1.61,69.12676357,68.29944035,40.95238095,38.98305085
2004-09-21,1.56,70.91430873,69.15487262,43.04461942,43.39622642
2004-09-22,1.5,57.95833709,56.12847222,48.80952381,38.98305085
2004-09-23,1.45,53.25847203,46.49913629,50.58548009,30.90909091
2004-09-24,1.42,59.86026595,50.51565305,58.79518072,22.44897959
2004-09-27,1.42,50.36065574,40.47609607,70.93023256,22.91666667
2004-09-28,1.47,55.1953315,48.42331551,91.21621622,35.41666667
2004-09-29,1.49,56.38773471,49.48568674,91.27516779,40.38461538
2004-09-30,1.51,50.75132149,46.31901014,90.90909091,42
2004-10-01,1.58,58.04917535,54.74101684,93.5,53.57142857
2004-10-04,1.54,59.12048906,55.94358407,85.98382749,52.63157895
2004-10-05,1.53,65.76499519,60.07792917,73.80352645,50
2004-10-06,1.53,67.16402605,61.51749725,79.26565875,60
2004-10-07,1.54,59.0838179,52.30914628,78.91304348,60
2004-10-08,1.54,52.49936991,50.99765559,80.61674009,54
2004-10-11,1.55,51.62145974,48.17168906,82.47011952,52.42718447
2004-10-12,1.56,59.77410086,55.8305306,70.11278195,57.44680851
2004-10-13,1.56,58.28554767,53.24652009,56.91823899,62.5
2004-10-14,1.55,55.44051031,46.9943256,57.97546012,55.76923077
2004-10-15,1.54,62.57674691,53.83524646,62.46458924,58
2004-10-18,1.52,65.13053348,53.16374763,61.81556196,52.27272727
2004-10-19,1.5,56.90181125,44.93093788,56.58263305,42.10526316
2004-10-20,1.48,58.32603586,45.18351834,61.58612144,36.36363636
2004-10-21,1.44,52.96993654,36.82074828,59.58279009,19.44444444
2004-10-22,1.45,41.55255282,29.35076233,56.91158157,27.02702703
2004-10-25,1.45,40.51432232,29.54760204,66.70441676,26.31578947
2004-10-26,1.47,40.30124908,35.03692291,60.87470449,28.20512821
2004-10-27,1.48,54.5400719,48.83576207,59.12743972,36.36363636
2004-10-28,1.5,63.0517201,53.96698944,56.3876652,41.02564103
2004-10-29,1.49,61.24215748,53.96027382,55.05107832,38.55421687
2004-11-01,1.5,63.21894635,55.79558573,61.6745283,46.66666667
2004-11-02,1.5,65.50825369,61.24228434,65.95208071,41.86046512
2004-11-03,1.49,74.21251374,74.10338562,59.35563817,46.15384615
2004-11-04,1.47,75.48061628,77.28635839,60.2905569,46.15384615
2004-11-05,1.41,74.34861164,76.94477261,61.9047619,57.14285714
2004-11-08,1.42,79.52895792,84.38579699,68.55555556,57.14285714
2004-11-09,1.42,78.88702754,84.21164446,63.1840796,68.08510638
2004-11-10,1.43,72.5912694,83.39312982,62.24489796,71.42857143
2004-11-11,1.385,93.65477684,96.79112311,64.46499339,63.36633663
2004-11-12,1.34,94.99842387,97.54759957,61.35057471,59.25925926
2004-11-15,1.31,94.83562981,97.0736856,67.36990155,60
2004-11-16,1.3,84.24437299,85.66016537,66.89944134,50
2004-11-17,1.29,85.63132475,86.73197388,75.58859975,48
2004-11-18,1.26,86.36440344,86.54202323,73.69109948,48.97959184
2004-11-19,1.25,71.97153094,73.4897926,71.13821138,50.98039216
2004-11-22,1.23,73.22138958,76.02749334,79.43548387,48.14814815
2004-11-23,1.21,70.23538345,72.39609865,86.1516035,49.05660377
2004-11-24,1.19,70.07785863,67.9870317,85.08634223,50
2004-11-26,1.21,67.33784453,66.63362619,85.29411765,44.68085106
2004-11-29,1.27,68.14230522,65.67199526,79.82905983,54.54545455
2004-11-30,1.34,63.90246439,61.75853092,82.61589404,54.54545455
2004-12-01,1.37,73.03880172,69.0377707,78.26855124,52.83018868
2004-12-02,1.36,70.20921324,63.78409019,85.23489933,60.19417476
2004-12-03,1.33,67.02185495,58.81796826,69.47535771,52.54237288
2004-12-06,1.31,66.01299866,57.77347449,72.91960508,48.33333333
2004-12-07,1.28,59.02805611,53.10940748,72.00557103,49.15254237
2004-12-08,1.23,56.95562924,52.48709711,51.67336011,46.03174603
2004-12-09,1.26,56.56699772,55.03513756,42.37102086,51.5625
2004-12-10,1.21,68.45995629,65.45300969,39.87603306,44.82758621
2004-12-13,1.18,69.60668938,66.83500726,39.56386293,46.42857143
2004-12-14,1.15,71.98045148,68.76231057,41.56626506,44.82758621
2004-12-15,1.12,69.19337299,67.97444879,38.91726251,40
2004-12-16,1.18,62.83108736,64.29866908,39.5959596,45.83333333
2004-12-17,1.18,57.94848774,60.82760361,38.88888889,39.0625
2004-12-20,1.15,58.84330484,63.4666772,40.0194742,34.42622951
2004-12-21,1.13,54.03461881,60.4739593,40.85064293,30.76923077
2004-12-22,1.17,54.26165147,63.91869852,37.90238837,30.76923077
2004-12-23,1.21,54.02876782,63.7337962,42.19653179,42.10526316
2004-12-27,1.23,50.92679274,60.1688082,32.46285463,50.81967213
2004-12-28,1.23,71.32528477,77.06178477,34.99764478,50
2004-12-29,1.21,68.79940894,75.1504947,45.94594595,62.26415094
2004-12-30,1.17,68.43560804,73.19715209,46.02888087,55.76923077
2004-12-31,1.16,67.44751381,71.57067651,57.56457565,49.15254237
2005-01-03,1.13,51.31664382,54.27803813,42.32715008,50
2005-01-04,1.09,34.85078107,40.02885583,32.44047619,56.4516129
2005-01-05,1.07,30.77586672,33.66421163,31.96480938,60.34482759
2005-01-06,1.11,33.51535435,38.63277649,25.04038772,51.06382979
2005-01-07,1.09,35.50855365,40.91687172,24.56418384,48.93617021
2005-01-10,1.06,40.48075141,44.90498888,16.82847896,47.91666667
2005-01-11,1.02,27.17843652,32.17040371,19.9376947,51.11111111
2005-01-12,1.03,30.21229599,32.34822906,17.28971963,43.47826087
2005-01-13,0.99,25.17093075,28.42730042,24.46043165,35.55555556
2005-01-14,0.99,32.75960688,36.65845937,21.78571422,25.64102564
2005-01-18,0.95,31.02363045,37.79691656,22.78536807,23.25581395
2005-01-19,0.94,26.46884813,33.531961,25.12820513,18.60465116
2005-01-20,0.96,23.08817554,30.46693489,29.65204236,21.95121951
2005-01-21,1,22.29896786,29.16015078,26.88679245,26.47058824
2005-01-24,0.94,22.10120969,30.97597511,42.13114754,22.5
2005-01-25,0.97,30.38161125,38.91440366,48.85931559,26.19047619
2005-01-26,0.94,40.33480327,46.36669253,46.72727273,27.5
2005-01-27,0.94,40.82008655,44.2316957,50.83892617,27.5
2005-01-28,0.91,39.15420023,43.81687014,55.96330275,23.91304348
2005-01-31,0.85,43.37782537,47.44333814,54.56171735,23.91304348
2005-02-01,0.86,47.81896621,55.70147341,47.6109215,26.66666667
2005-02-02,0.83,46.41699824,55.66253348,50.34246575,27.90697674
2005-02-03,0.84,47.29978265,58.7220022,41.44620811,27.90697674
2005-02-04,0.8,49.7509067,61.15343546,40.94076655,21.15384615
2005-02-07,0.76,44.94334695,55.158771,36.5159129,21.56862745
2005-02-08,0.72,53.12246553,63.53953933,29.87220447,20.75471698
2005-02-09,0.76,51.54376707,61.30725964,36.11111111,20.75471698
2005-02-10,0.78,54.59335513,68.42521291,33.27645051,33.87096774
2005-02-11,0.76,66.74221521,76.34846674,31.52364273,40.35087719
2005-02-14,0.7,65.90220247,75.52725575,44.83282675,26.78571429
2005-02-15,0.73,62.10419942,74.30528868,51.39751553,31.03448276
2005-02-16,0.75,61.26146276,74.49019866,46.42262895,35.48387097
2005-02-17,0.81,56.58798616,68.9017341,50.30864198,45
2005-02-18,0.82,48.88365243,64.30467091,54.60636516,52.30769231
2005-02-22,0.83,39.99269921,46.68880303,65.2866242,55.71428571
2005-02-23,0.81,38.24397574,47.96506024,67.11915535,55.71428571
2005-02-24,0.77,48.43155894,55.34400305,72.96466974,56.52173913
2005-02-25,0.73,43.89220869,54.56026987,75.15822785,60
2005-02-28,0.77,41.72265006,51.09991568,82.66666667,70
2005-03-01,0.79,46.10294489,53.98907323,85.4517611,72.05882353
2005-03-02,0.81,54.46028999,60.75242691,71.87928669,72.46376812
2005-03-03,0.8,51.50448507,58.72866854,74.53416149,67.79661017
2005-03-04,0.75,48.16433036,59.83972432,65.63275434,61.29032258
2005-03-07,0.7,52.04895026,60.87402267,64.02597403,65.51724138
2005-03-08,0.76,45.84615385,55.2689436,63.50461133,66.10169492
2005-03-09,0.86,43.43150065,48.11969543,68.50763807,71.83098592
2005-03-10,0.8,49.53571019,53.37286251,66.83168317,60.52631579
2005-03-11,0.83,45.51774992,49.44030035,67.51824818,60
2005-03-14,0.77,56.05847953,63.08728525,65.50387597,54.16666667
2005-03-15,0.79,51.00198786,55.04588145,61.84032476,57.53424658
2005-03-16,0.8,40.27905468,44.56259946,58.89655172,57.53424658
2005-03-17,0.77,35.75168722,38.3840436,64.49787836,60
2005-03-18,0.79,36.83390278,41.48240946,50.1344086,56.92307692
2005-03-21,0.81,28.40493292,33.51691998,52.24089636,61.76470588
2005-03-22,0.77,25.87654321,29.43823622,52.09497207,62.31884058
2005-03-23,0.77,27.83196775,28.85323786,41.45299145,60.56338028
2005-03-24,0.72,22.07007935,18.40113716,42.98375185,63.23529412
2005-03-28,0.74,10.69445562,16.78679283,37.59094584,68.11594203
2005-03-29,0.73,10.52673267,16.01531488,37.13355049,63.23529412
2005-03-30,0.7,30.9233091,34.63131121,24.32950192,44.06779661
2005-03-31,0.7,29.92366412,34.25079098,26.30597015,52
2005-04-01,0.71,30.67710105,34.41710858,24.13793103,41.66666667
2005-04-04,0.73,29.1437713,30.55690709,17.44186047,45.65217391
2005-04-05,0.73,36.88584878,38.45284527,16.48351648,44.44444444
2005-04-06,0.74,42.89624497,46.75288896,25.17006803,44.44444444
2005-04-07,0.77,50.87202885,50.02944598,21.13676732,53.19148936
2005-04-08,0.73,47.12338105,44.19882492,25.70194384,46.51162791
2005-04-11,0.7,44.99186463,46.70152856,33.98821218,35.71428571
2005-04-12,0.67,55.39795644,58.84584778,46.41148325,26.08695652
2005-04-13,0.72,45.57039852,49.76745304,54.49438202,30.43478261
2005-04-14,0.77,39.22130948,43.24796701,56.7251462,38.7755102
2005-04-15,0.73,32.62776428,35.20825536,44.20382166,28.84615385
2005-04-18,0.72,36.68763103,40.76835945,46.84466019,28.30188679
2005-04-19,0.71,33.07788191,36.57259532,50.93457944,27.77777778
2005-04-20,0.7,31.31966604,31.49259106,59.45945946,35.59322034
2005-04-21,0.67,45.74144487,44.62828543,61.08007449,41.37931034
2005-04-22,0.64,39.74073042,40.65880076,64.69428008,38.98305085
2005-04-25,0.62,41.83652876,43.16514448,69.78723404,33.33333333
2005-04-26,0.61,38.81295638,39.12873054,68.16143498,39.39393939
2005-04-27,0.61,35.45753785,37.67989594,66.96035242,33.33333333
2005-04-28,0.6,34.68014552,36.79843233,65.94360087,31.34328358
2005-04-29,0.55,39.01823282,41.78407288,62.25961538,34.375
2005-05-02,0.57,37.80080745,41.54584202,54.71264368,38.59649123
2005-05-03,0.53,42.82886512,45.30357535,50.74626866,33.89830508
2005-05-04,0.57,52.680854,54.48546134,54.58715596,40
2005-05-05,0.61,60.67321848,61.30968248,67.51918159,44.82758621
2005-05-06,0.55,60.79489112,59.90112521,61.03542234,50
2005-05-09,0.53,59.65549614,59.56533363,47.38095238,61.2244898
2005-05-10,0.54,60.07234165,61.21139643,33.43373494,51.06382979
2005-05-11,0.53,52.24658342,54.89829473,35.19061584,42
2005-05-12,0.52,58.76043567,53.12488635,31.33159269,43.75
2005-05-13,0.51,57.42093846,45.48894699,25.47770701,43.75
2005-05-16,0.52,69.76222786,55.93843499,18.37606838,38.63636364
2005-05-17,0.51,70.91703552,57.73155063,20.43010753,38.63636364
2005-05-18,0.51,85.83328611,69.88246373,20.78774617,38.63636364
2005-05-19,0.47,85.37412976,68.00200108,26.86868687,40
2005-05-20,0.44,85.09864696,65.14386318,27.94117647,40
2005-05-23,0.42,85.59741906,67.41827472,26.70682731,38.29787234
2005-05-24,0.43,83.2652788,62.23147078,28.57142857,17.94871795
2005-05-25,0.47,77.52087748,60.17137589,25.51020408,27.27272727
2005-05-26,0.44,79.50917457,63.89208439,27.13987474,31.91489362
2005-05-27,0.44,78.55529132,61.76838181,32.17821782,28.88888889
2005-05-31,0.4,83.20005037,66.17495206,25.96153846,26
2005-06-01,0.41,84.27535805,68.45708602,19.60297767,24.52830189
2005-06-02,0.37,88.94381761,79.08111668,26.37075718,21.66666667
2005-06-03,0.41,75.52451324,77.34570883,54.2997543,31.66666667
2005-06-06,0.37,73.63007729,74.43342592,62.00980392,29.03225806
2005-06-07,0.35,68.42720945,71.4256828,64.36781609,27.69230769
2005-06-08,0.35,59.74909211,61.57368297,62.22222222,36.36363636
2005-06-09,0.34,60.9856,62.30358682,54.18604651,33.84615385
2005-06-10,0.34,54.98436748,61.21388789,54.82352941,40.27777778
2005-06-13,0.38,53.79821043,60.13290705,69.04761905,50.66666667
2005-06-14,0.42,52.36065157,62.21023403,70.04608295,54.05405405
2005-06-15,0.4,58.18265804,69.16389502,68.73563218,52.77777778
2005-06-16,0.39,56.19080539,67.67355957,73.99617591,44
2005-06-17,0.37,55.09495465,69.22672451,78.37398374,43.42105263
2005-06-20,0.39,57.34198687,74.96708068,85.2238806,48.52941176
2005-06-21,0.35,51.34998738,65.66075485,73.48777349,54.09836066
2005-06-22,0.33,47.3751251,64.31696119,74.81662592,52.38095238
2005-06-23,0.33,49.63301878,58.1979581,69.78723404,50.81967213
2005-06-24,0.33,40.46791557,48.03987629,73.00380228,50
2005-06-27,0.3,40.65054496,47.56324946,65.45454545,55.93220339
2005-06-28,0.32,53.59230485,58.75344404,65.2173913,48.21428571
2005-06-29,0.34,46.6421035,53.28768914,63.3059789,50.87719298
2005-06-30,0.28,47.42847411,49.32093164,66.05714286,40
2005-07-01,0.3,44.82080615,49.8608451,59.88505747,40
2005-07-05,0.32,53.64516856,54.89676152,49.05660377,44.06779661
2005-07-06,0.31,47.71850666,47.1291035,47.31800766,38.98305085
2005-07-07,0.34,44.81911053,45.46466689,46.65373424,42.59259259
2005-07-08,0.33,56.83989186,51.37882643,37.91748527,48.27586207
2005-07-11,0.3,62.64570634,56.22069544,33.75262055,46.66666667
2005-07-12,0.33,63.57664234,58.80029752,41.49425287,53.125
2005-07-13,0.33,63.57664234,58.48937113,35.68862275,63.15789474
2005-07-14,0.33,72.9317852,67.83681898,33.5208099,61.81818182
2005-07-15,0.32,81.23227325,76.32024352,21.90132371,65.38461538
2005-07-18,0.33,79.39250958,70.98541705,27.78473091,67.27272727
2005-07-19,0.32,79.82329503,70.18907668,27.95969773,67.27272727
2005-07-20,0.27,81.90445724,73.21942657,31.12582781,61.40350877
2005-07-21,0.32,82.76939655,71.60629471,33.07593308,73.01587302
2005-07-22,0.31,82.83690227,72.76549498,39.92297818,58.73015873
2005-07-25,0.3,74.72323686,64.76742277,48.21705426,58.06451613
2005-07-26,0.29,80.30491248,73.4498459,51.06732348,61.01694915
2005-07-27,0.28,80.65661047,74.03985665,40.95744681,62.06896552
2005-07-28,0.24,77.54313675,71.80757939,52.90806754,54.38596491
2005-07-29,0.26,66.87388988,60.52499899,53.94495413,60.34482759
2005-08-01,0.28,67.50217814,60.16350038,57.45762712,58.92857143
2005-08-02,0.28,71.64659104,64.49933715,61.01398601,61.66666667
2005-08-03,0.28,69.55087076,63.84610657,70.32967033,56.4516129
2005-08-04,0.28,59.32606113,55.96344572,80.3030303,58.73015873
2005-08-05,0.29,58.8493679,53.43444113,80.22813688,59.375
2005-08-08,0.26,47.44313224,45.82715883,83.234714,63.49206349
2005-08-09,0.28,45.67648827,46.1018653,76.16387337,65.57377049
2005-08-10,0.27,43.98124023,50.41467675,74.85265226,58
2005-08-11,0.22,48.62195316,51.08031572,73.60824742,63.04347826
2005-08-12,0.19,47.45024876,50.0832969,84.7826087,48
2005-08-15,0.19,47.69151406,50.61832293,74.79452055,50.94339623
2005-08-16,0.2,38.49250936,40.39406793,74.79452055,49.09090909
2005-08-17,0.21,37.2798014,35.06363949,75.36813922,59.3220339
2005-08-18,0.2,38.10569463,37.88843733,64.5398773,48.4375
2005-08-19,0.18,34.65366855,37.26346616,60.73369565,45
2005-08-22,0.19,28.44139791,31.72296377,57.42444152,38.88888889
2005-08-23,0.19,27.99778761,30.36240386,58.08538163,41.17647059
2005-08-24,0.2,30.93186679,31.92778516,53.46405229,38
2005-08-25,0.18,36.0179833,40.11298568,52.02156334,28.88888889
2005-08-26,0.14,35.99948646,37.91737408,52.23274696,27.27272727
2005-08-29,0.14,38.78177576,38.38232541,53.64836692,27.90697674
2005-08-30,0.19,40.9146855,37.46766393,49.78902954,26.08695652
2005-08-31,0.18,42.97949487,41.45243455,43.5483871,23.07692308
2005-09-01,0.3,46.92832765,46.93644229,30.5785124,35.41666667
2005-09-02,0.28,40.9316293,41.4287511,55.08241758,29.78723404
2005-09-06,0.29,60.71942446,61.9809145,53.53805073,45.28301887
2005-09-07,0.28,59.87654321,63.5808022,50.35663338,44.23076923
2005-09-08,0.28,61.25855199,61.17326613,59.6345515,53.48837209
2005-09-09,0.26,64.06987392,64.88754345,61.73228346,46
2005-09-12,0.26,64.43809258,63.59033073,67.95069337,54.23728814
2005-09-13,0.26,61.47246608,59.39518885,64.48445172,49.23076923
2005-09-14,0.27,56.20895159,60.45898328,66.10738255,52.23880597
2005-09-15,0.32,53.6322151,59.24469377,66.66666667,59.21052632
2005-09-16,0.29,62.15900713,69.08450221,75.25773196,61.25
2005-09-19,0.32,52.3637945,61.16791533,79.68655817,61.25
2005-09-20,0.26,50.47003173,57.07925874,85.00517063,59.03614458
2005-09-21,0.23,36.58262975,42.9470039,85.26970954,66.21621622
2005-09-22,0.24,39.03850697,44.02597542,86.20019436,63.76811594
2005-09-23,0.23,42.81222189,47.25527237,68.60940695,65.67164179
2005-09-26,0.23,34.59763876,38.10653496,67.70938446,65.15151515
2005-09-27,0.22,31.11714771,35.05084929,69.89651929,61.01694915
2005-09-28,0.17,32.20636817,37.80899441,65.22123894,52.17391304
2005-09-29,0.16,39.19046718,39.40945984,69.8156682,60.60606061
2005-09-30,0.16,40.37462908,41.82241725,69.07946499,56.66666667
2005-10-03,0.18,44.7157104,47.8574196,61.3986014,67.24137931
2005-10-04,0.16,46.63334909,42.8448539,63.43130554,67.24137931
2005-10-05,0.15,38.10075595,33.35905322,60.89008766,52.72727273
2005-10-06,0.17,29.49400441,24.11279214,56.19335347,49.01960784
2005-10-07,0.17,34.5018346,30.20112814,57.38427627,48.07692308
2005-10-10,0.17,34.9957057,30.45656696,55.72519084,55.78947368
2005-10-11,0.17,36.42648549,33.79967352,56.58914729,59.57446809
2005-10-12,0.21,30.4266567,27.32125449,54.65587045,64.1509434
2005-10-13,0.24,31.77105153,25.33290224,55.55555556,66.66666667
2005-10-14,0.21,36.11669527,32.80999127,58.34053587,61.2244898
2005-10-17,0.21,38.71709561,35.43551977,56.10200364,62
2005-10-18,0.22,36.35486539,31.09883409,60.5973025,70.45454545
2005-10-19,0.22,38.99506782,34.78546008,45.54347826,69.04761905
2005-10-20,0.19,32.568616,28.68608845,40.50505051,60.46511628
2005-10-21,0.17,35.36185526,30.92340515,47.79499404,50
2005-10-24,0.2,45.60433402,43.51746743,45.31835206,52.27272727
2005-10-25,0.2,51.35260213,49.55444065,52.13154689,68.18181818
2005-10-26,0.22,53.49989042,49.90155879,55.89225589,72
2005-10-27,0.21,44.85898032,42.50733392,51.54130703,70.58823529
2005-10-28,0.18,52.00909224,52.80504958,44.56981664,69.6969697
2005-10-31,0.17,60.3749781,57.57258924,45.86357039,67.34693878
2005-11-01,0.16,64.28837973,59.79995435,33.20363165,63.63636364
2005-11-02,0.18,66.82727304,63.76235606,36.36363636,60
2005-11-03,0.18,66.63063566,62.31553848,42.1957672,63.63636364
2005-11-04,0.19,67.06020032,61.34592824,36.11111111,66.66666667
2005-11-07,0.18,71.44260455,67.74817875,31.96721311,69.56521739
2005-11-08,0.14,65.78895964,60.75261524,35.40856031,58.82352941
2005-11-09,0.15,72.76185645,71.27064295,48.23232323,66
2005-11-10,0.11,73.51962194,72.61660476,54.46118192,66
2005-11-11,0.11,70.10022272,68.10443938,52.46277205,62.63736264
2005-11-14,0.11,71.71745941,69.42562531,53.10734463,56.41025641
2005-11-15,0.09,70.11648953,69.40778655,45.22673031,40.54054054
2005-11-16,0.07,84.3975169,82.08287869,46.99769053,36.58536585
2005-11-17,0.09,84.93685788,80.72422901,56.69811321,34.09090909
2005-11-18,0.1,82.7374747,79.23150949,62.8909552,45.09803922
2005-11-21,0.07,87.22436122,85.00731605,71.52444871,39.28571429
2005-11-22,0.11,85.69095067,83.48848251,79.43661972,42.37288136
2005-11-23,0.11,84.74505433,83.24818264,72.16589862,42.37288136
2005-11-25,0.1,84.05881497,83.95359668,79.79184735,34.48275862
